Customer Name,Employee Name,Route Name,State,Visit Day,acedns
CGTS0011,DNV0013,Siliguri,West Bengal,,Y
CGTS0011,DNV0013,bagdogra,ROI,,Y
CGTS0011,DNV0013,SUKNA,ROI,,Y
CGTS0011,DNV0013,uttorayon siliguri,ROI,,Y
CGTS0011,DNV0013,PANITEKI,ROI,,Y
CGTS0011,DNV0013,SALUGHARA,ROI,,Y
CGTS0011,DNV0013,GHOSHPUKUR,ROI,,Y
CGTS0011,DNV0013,DEBIDANGA,ROI,,Y
CGTS0011,DNV0013,GALGALIYA,ROI,,Y
CGTS0011,DNV0013,SHIVM MANDIR,ROI,,Y
CGTS0011,DNV0013,PANIGHATA,ROI,,Y
CGTS0011,DNV0013,PRADHAN NAGAR TO CHAMPASARI,ROI,,Y
CGTS0011,DNV0136,SHIVMANDIR,ROI,,Y
CGTR0003,DNV0013,Dalkhola,West Bengal,,Y
CGTR0002,DNV0013,MEDICAL,ROI,,Y
CGTR0002,DNV0013,bagdogra,ROI,,Y
CGTR0002,DNV0013,SUKNA,ROI,,Y
CGTR0002,DNV0013,MATIGHARA,ROI,,Y
CGTR0002,DNV0013,Bagdogra Sliguri,West Bengal,,Y
CGTO0001,DNV0013,Siliguri,West Bengal,,Y
CGTO0001,DNV0130,Siliguri,West Bengal,,Y
CGTM0014,DNV0052,BOADRA CHANDANESWAR,ROI,,Y
CGTM0014,DNV0052,BASANTI,ROI,,Y
CGTM0014,DNV0052,CHANDANESWAR,ROI,,Y
CGTM0014,DNV0052,Bhangor,ROI,,Y
CGTM0014,DNV0052,DAULI,ROI,,Y
CGTM0014,DNV0052,BODRA,ROI,,Y
CGTM0014,DNV0010,Ghatakpukur,West Bengal,,Y
CGTM0014,DNV0052,Ghatakpukur,West Bengal,,Y
CGTG0002,DNV0138,Chakdah,West Bengal,,Y
CGTG0002,DNV0229,Chakdah,West Bengal,,Y
CGTS0029,DNV0187,RABINDRO NAGAR.,ROI,,Y
CGTS0029,DNV0187,RABINDRO NAGAR  TO PARNASREE.,ROI,,Y
CGTS0029,DNV0187,Behala,West Bengal,,Y
CGTS0027,DNV0017,Gushkara,West Bengal,,N
CGTS0027,DNV0247,Gushkara,West Bengal,,Y
CGTS0026,DNV0187,Diamond Harbour,West Bengal,,Y
CGTS0018,DNV0052,BONGAON,West Bengal,,Y
CGTS0018,DNV0152,BONGAON,West Bengal,,Y
CGTS0018,DNV0153,BONGAON,West Bengal,,Y
CGTS0018,DNV0197,BONGAON,West Bengal,,Y
CGTS0018,DNV0205,BONGAON,West Bengal,,Y
CGTS0018,DNV0230,BONGAON,West Bengal,,Y
CGTS0018,DNV0236,BONGAON,West Bengal,,Y
CGTS0008,DNV0017,Dubrajpur,West Bengal,,Y
CGTS0008,DNV0052,Dubrajpur,ROI,,N
CGTS0008,DNV0083,Dubrajpur,West Bengal,,N
CGTS0008,DNV0109,Dubrajpur,West Bengal,,N
CGTS0007,DNV0017,Rampurhat,West Bengal,,Y
CGTS0007,DNV0083,Rampurhat,West Bengal,,N
CGTS0007,DNV0109,Rampurhat,West Bengal,,N
CGTS0007,DNV0119,Rampurhat,West Bengal,,N
CGTS0007,DNV0120,Rampurhat,West Bengal,,N
CGTS0005,DNV0130,Gangarampur,West Bengal,,Y
CGTP0004,DNV0017,Sialla,West Bengal,,N
CGTP0004,DNV0083,Sialla,West Bengal,,N
CGTP0004,DNV0109,Sialla,West Bengal,,N
CGTP0004,DNV0119,Sialla,West Bengal,,Y
CGTP0004,DNV0120,Sialla,West Bengal,,N
CGTP0003,DNV0052,GARFA.,ROI,,Y
CGTP0003,DNV0052,HALTU,ROI,,Y
CGTP0003,DNV0052,HALTU 2,ROI,,Y
CGTP0003,DNV0052,DHAKURIA 2,ROI,,Y
CGTP0003,DNV0052,RAMLAL BAZAR,ROI,,Y
CGTP0003,DNV0052,DHAKURIA 3 (REST COUNTER),ROI,,Y
CGTP0003,DNV0052,DHAKURIA 1,ROI,,Y
CGTP0003,DNV0052,DHAKURIA 3,ROI,,Y
CGTP0003,DNV0052,Santoshpur-2,West Bengal,,N
CGTP0003,DNV0187,Santoshpur-2,West Bengal,,N
CGTP0003,DNV0228,Santoshpur-2,West Bengal,,N
CGTP0003,DNV0241,Santoshpur-2,West Bengal,,Y
CGTN0008,DNV0187,CHOURASTA TO M.G.ROAD,ROI,,Y
CGTN0008,DNV0187,D.H.ROAD TO PATHAKPARA.,ROI,,Y
CGTN0008,DNV0187,Behala,West Bengal,,Y
CGTN0006,DNV0017,Murarai,ROI,,N
CGTN0006,DNV0083,Murarai,ROI,,N
CGTN0006,DNV0017,Chatra,West Bengal,,N
CGTN0006,DNV0083,Chatra,West Bengal,,Y
CGTN0002,DNV0017,Kandra,West Bengal,,N
CGTN0002,DNV0083,Kandra,West Bengal,,N
CGTN0002,DNV0109,Kandra,West Bengal,,N
CGTN0002,DNV0119,Kandra,West Bengal,,N
CGTN0002,DNV0120,Kandra,West Bengal,,N
CGTN0002,DNV0247,Kandra,West Bengal,,Y
CGTN0001,DNV0153,NABAPALLY.,ROI,,Y
CGTN0001,DNV0052,barasat,West Bengal,,Y
CGTN0001,DNV0152,barasat,West Bengal,,Y
CGTN0001,DNV0153,barasat,West Bengal,,Y
CGTM0015,DNV0187,SARSUNA.,ROI,,Y
CGTM0015,DNV0187,CHOURASTA TO BAKULTOLA,ROI,,Y
CGTM0015,DNV0187,Kolkata,West Bengal,,Y
CGTM0011,DNV0017,suri tatipara,ROI,,N
CGTM0011,DNV0083,suri tatipara,ROI,,N
CGTM0011,DNV0109,suri tatipara,ROI,,N
CGTM0011,DNV0017,Murarai,ROI,,N
CGTM0011,DNV0083,Murarai,ROI,,N
CGTM0011,DNV0109,Murarai,ROI,,N
CGTM0011,DNV0017,Suri,West Bengal,,N
CGTM0011,DNV0083,Suri,West Bengal,,Y
CGTM0011,DNV0109,Suri,West Bengal,,Y
CGTM0009,DNV0052,birati,West Bengal,,Y
CGTM0009,DNV0152,birati,West Bengal,,Y
CGTM0009,DNV0197,birati,West Bengal,,Y
CGTM0009,DNV0205,birati,West Bengal,,Y
CGTM0009,DNV0230,birati,West Bengal,,Y
CGTM0004,DNV0052,PAUL BAZAR,ROI,,Y
CGTM0004,DNV0052,SANTOSHPUR (1),ROI,,Y
CGTM0004,DNV0052,JADAVPUR.,ROI,,Y
CGTM0004,DNV0052,GARFA.,ROI,,Y
CGTM0004,DNV0052,SANTOSH PUR (2),ROI,,Y
CGTM0004,DNV0052,KALIKAPUR.,ROI,,Y
CGTM0004,DNV0052,jadavpore,West Bengal,,Y
CGTM0004,DNV0123,jadavpore,West Bengal,,Y
CGTM0004,DNV0017,Kolkata,West Bengal,,Y
CGTM0004,DNV0052,Kolkata,West Bengal,,Y
CGTM0004,DNV0083,Kolkata,West Bengal,,Y
CGTM0004,DNV0109,Kolkata,West Bengal,,Y
CGTM0004,DNV0187,Kolkata,West Bengal,,Y
CGTM0004,DNV0210,Kolkata,West Bengal,,Y
CGTM0002,DNV0153,Coochbehar,West Bengal,,Y
CGTM0002,DNV0225,Coochbehar,West Bengal,,Y
CGTJ0003,DNV0017,Ilambazar,West Bengal,,N
CGTJ0003,DNV0083,Ilambazar,West Bengal,,N
CGTJ0003,DNV0109,Ilambazar,West Bengal,,N
CGTJ0003,DNV0119,Ilambazar,West Bengal,,Y
CGTJ0003,DNV0120,Ilambazar,West Bengal,,N
CGTJ0002,DNV0052,Madhyamgram,ROI,,Y
CGTJ0002,DNV0197,Madhyamgram,West Bengal,,Y
CGTJ0002,DNV0052,PRAMODNAGAR TO SUBASH NAGAR,ROI,,Y
CGTJ0002,DNV0052,BADUROAD,ROI,,Y
CGTJ0002,DNV0052,DURGA NAGAR,ROI,,Y
CGTJ0002,DNV0052,DOLTALA,ROI,,Y
CGTJ0002,DNV0052,AIRPORT 3NO.,ROI,,Y
CGTJ0002,DNV0052,Maddhyamgram,West Bengal,,Y
CGTJ0002,DNV0152,Maddhyamgram,West Bengal,,Y
CGTJ0002,DNV0197,Maddhyamgram,West Bengal,,Y
CGTJ0002,DNV0205,Maddhyamgram,West Bengal,,Y
CGTJ0002,DNV0230,Maddhyamgram,West Bengal,,Y
CGTI0002,DNV0124,LAKE GARDENS,ROI,,Y
CGTI0002,DNV0124,BIJOYGARH,ROI,,Y
CGTI0002,DNV0124,HILAND PARK,ROI,,Y
CGTI0002,DNV0124,Baghajatin,West Bengal,,Y
CGTI0002,DNV0198,Baghajatin,West Bengal,,Y
CGTI0002,DNV0207,Baghajatin,West Bengal,,Y
CGTI0002,DNV0124,5 no.Garia,ROI,,Y
CGTF0003,DNV0123,CHETLA,ROI,,Y
CGTF0003,DNV0123,LANSDOWN MARKET,ROI,,Y
CGTF0003,DNV0123,JOGUBABU BAZAR,ROI,,Y
CGTF0003,DNV0123,Kalighat,West Bengal,,Y
CGTF0003,DNV0187,Kalighat,West Bengal,,Y
CGTF0003,DNV0207,Kalighat,West Bengal,,Y
CGTD0009,DNV0010,Budbud,West Bengal,,N
CGTD0009,DNV0083,Budbud,West Bengal,,Y
CGTD0009,DNV0253,Budbud,West Bengal,,Y
CGTD0008,DNV0130,Siliguri,ROI,,Y
CGTD0008,DNV0237,Raniganj,West Bengal,,Y
CGTD0008,DNV0013,Islampur,West Bengal,,Y
CGTD0008,DNV0130,Islampur,West Bengal,,Y
CGTD0007,DNV0052,belghoria,West Bengal,,Y
CGTD0007,DNV0152,belghoria,West Bengal,,Y
CGTD0007,DNV0205,belghoria,West Bengal,,Y
CGTD0007,DNV0230,belghoria,West Bengal,,Y
CGTD0004,DNV0123,BARAIPUR,ROI,,Y
CGTD0004,DNV0123,BARIAPUR,ROI,,Y
CGTD0004,DNV0123,NARENDRAPUR TO BOYALIA,ROI,,Y
CGTD0004,DNV0123,SUBASGRAM,ROI,,Y
CGTD0004,DNV0123,Sonarpur,West Bengal,,Y
CGTD0004,DNV0187,Sonarpur,West Bengal,,Y
CGTD0003,DNV0052,UPOHAR,ROI,,Y
CGTD0003,DNV0052,NABAPALLY.,ROI,,Y
CGTD0003,DNV0052,DAS PARA,ROI,,Y
CGTD0003,DNV0052,SRINAGAR.,ROI,,Y
CGTD0003,DNV0052,SABUJSANGHA,ROI,,Y
CGTD0003,DNV0052,NATUNDIARA TO GANGAJUARA.,ROI,,Y
CGTD0003,DNV0123,BUDERHAT,ROI,,Y
CGTD0003,DNV0123,NOBOPOLLY,ROI,,Y
CGTD0003,DNV0123,SREE NAGAR,ROI,,Y
CGTD0003,DNV0123,SOBUJ SANGA BAZAR,ROI,,Y
CGTD0003,DNV0052,New Garia,West Bengal,,N
CGTD0003,DNV0123,New Garia,West Bengal,,N
CGTD0003,DNV0204,New Garia,West Bengal,,N
CGTD0003,DNV0221,New Garia,West Bengal,,Y
CGTD0001,DNV0083,Sainthia,West Bengal,,Y
CGTD0001,DNV0017,Birbhum,West Bengal,,Y
CGTD0001,DNV0083,Birbhum,West Bengal,,Y
CGTD0001,DNV0109,Birbhum,West Bengal,,Y
CGTB0003,DNV0052,BRAMHAPUR,ROI,,Y
CGTB0003,DNV0123,GARIA HAT BAZAR AREA,ROI,,Y
CGTB0003,DNV0123,JOYSREE MARKET.,ROI,,Y
CGTB0003,DNV0123,BORAL ROAD TO KALI BAZAR,ROI,,Y
CGTB0003,DNV0123,BRAMAPUR,ROI,,Y
CGTB0003,DNV0123,RENIA MARKET,ROI,,Y
CGTB0003,DNV0123,BIDHANPOOLY,ROI,,Y
CGTB0003,DNV0052,GARIA,West Bengal,,Y
CGTB0003,DNV0123,GARIA,West Bengal,,Y
CGTB0003,DNV0207,GARIA,West Bengal,,Y
CGTB0003,DNV0210,GARIA,West Bengal,,Y
CGTB0002,DNV0017,Labpur,ROI,,N
CGTB0002,DNV0083,Labpur,ROI,,N
CGTB0002,DNV0109,Labpur,ROI,,N
CGTB0002,DNV0017,Ahmadpur,West Bengal,,N
CGTB0002,DNV0083,Ahmadpur,West Bengal,,N
CGTB0002,DNV0109,Ahmadpur,West Bengal,,N
CGTB0002,DNV0119,Ahmadpur,West Bengal,,Y
CGTB0001,DNV0124,LAKE GARDENS,ROI,,Y
CGTB0001,DNV0124,JODHPURPARK,ROI,,Y
CGTB0001,DNV0124,BANSDRONI,ROI,,Y
CGTB0001,DNV0124,BIJOYGARH,ROI,,Y
CGTB0001,DNV0124,SREE COLONY,ROI,,Y
CGTB0001,DNV0124,ASHOKE NAGAR,ROI,,Y
CGTB0001,DNV0124,KUDGHAT,ROI,,Y
CGTB0001,DNV0124,MAHAMAYATALA,ROI,,Y
CGTB0001,DNV0124,MAHAMAYA TALA,ROI,,Y
CGTB0001,DNV0124,MUKUNDAPUR,ROI,,Y
CGTB0001,DNV0124,NAKTALA,ROI,,Y
CGTB0001,DNV0124,NETAJI NAGAR,ROI,,Y
