DNS Customer Code,Customer Name,Phone no,Route code,Route Name,Emp Code name,acedns,Credit Limit,Credit Days,Current Balance,Black list,TD,Branch code,Cust type,rds tag,Sauda validity period,Address,Landline no,Owner name,Owner phone,Cust class,Weekly closing day,Coverage type,TIN,PAN,District,Minimum stock,Bank name,Bank account number,Email,Visit Day,State
,"A.K. GIFT",,,"(AMTALA - BAKHARHAT)",NIMAI MAITY,Y,0,,0,N,0,,R,"MONDAL ENTERPRISE (SARISHAHAT)",,"",,"",,,,,,,,0,,,,,WB
,"A.K. GUPTA",,,"BHAWANIPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"NEW BASANT PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"A.K. STORES",,,"ULUBERIA",SUBRATA MONDOL,Y,0,,0,N,0,,R,"MITRA ENTERPRISE",,"",,"",,,,,,,,0,,,,,
,"A.M.",,,"China Bazar",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"A.M. BOOK SYNDICATE",,,"RIPNARAYAN PUR DABOUR MORE",TANMOY GHOSH,Y,0,,0,N,0,,R,"PRATYUSHA CHITTARANJAN",,"",,"",,,,,,,,0,,,,,WB
,"A.M. Enterprise",,,"China Bazar",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"A.ONE DISTRIBUTOR",,,"NEAMATPUR",TANMOY GHOSH,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"AALIYA ENTERPRISE",,,"KHIDIRPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"SANGITA TIWARI",,"",,"",,,,,,,,0,,,,,WB
,"ABAHONI",,,"MANIKTOLA",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"P. G. TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"ABASHAE",,,"RAGHUNATHGANJ",GOBINDA BISWAS,Y,0,,0,N,0,,R,"M. R. ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ABBAR GIFT & PAPER",,,"ANDAL",TANMOY GHOSH,Y,0,,0,N,0,,R,"PRIME CPOIER (ANDAL)",,"",,"",,,,,,,,0,,,,,WB
,"ABHI KARMAKAR",,,"ALIPURDUAR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"BISWAS & MITRA",,"",,"",,,,,,,,0,,,,,WB
,"ABHILASH",,,"UTTARPARA",TANMOY GHOSH,Y,0,,0,N,0,,R,"AMANTRAN (HINDMOTOR)",,"",,"",,,,,,,,0,,,,,WB
,"ABHINANDAN",,,"JOYPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"A.A. MALLIK",,"",,"",,,,,,,,0,,,,,
,"ABHISHEK",,,"BARA BAZAR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"GHOSH PAPER",,"",,"",,,,,,,,0,,,,,
,"ABP XEROX",,,"BHAWANIPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"NEW BASANT PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ABUL KALAM AZAD",,,"GAZOL",GOBINDA BISWAS,Y,0,,0,N,0,,R,"DURGA PAPER AGENCY (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ABUL ROB",,,"BABNAN",TANMOY GHOSH,Y,0,,0,N,0,,R,"GHOSH ENTERPRISE (PUINAN)",,"",,"",,,,,,,,0,,,,,WB
,"ACADEMY",,,"KALNA",TANMOY GHOSH,Y,0,,0,N,0,,R,"BROTHER'S ASSOCIATED (MOGRA)",,"",,"",,,,,,,,0,,,,,WB
,"ACADEMY - CINEMA HALL",,,"SODEPUR",TANMOY GHOSH,Y,0,,0,N,0,,R,"DEBNATH BROTHERS",,"",,"",,,,,,,,0,,,,,WB
,"ADAMA BOOK HOUSE",,,"ARIADAHA",TANMOY GHOSH,Y,0,,0,N,0,,R,"SOMNATH ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ADARSHA GRANTHALAY",,,"BELDANGA",GOBINDA BISWAS,Y,0,,0,N,0,,R,"MOITRA",,"",,"",,,,,,,,0,,,,,WB
,"ADARSHA LIPI",,,"M.K. ROAD M. BARI JJM",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SHRABANI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ADARSHALIPI",,,"RAMPURHAT",NIMAI MAITY,Y,0,,0,N,0,,R,"R.K. ENTERPRISE",,"",,"",,,,,,,,0,,,,,
,"ADHUNIKE",,,"DISHERGARH",TANMOY GHOSH,Y,0,,0,N,0,,R,"A. ONE DIRTRIBUTOR (NIYAMATPUR)",,"",,"",,,,,,,,0,,,,,WB
,"ADHYAN",,,"N.S. ROAD KJS ROAD",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SHRABANI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ADHYAN BHANDAR",,,"COCHBIHAR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"E.U. ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ADI DEBNATH BHANDER.",,,"RANAGHAT-SHANTIPUR.",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SWAPNA ENTERPRISE.",,"",,"",,,,,,,,0,,,,,WB
,"ADI STORES",,,"MOGRA",TANMOY GHOSH,Y,0,,0,N,0,,R,"BROTHER'S ASSOCIATED (MOGRA)",,"",,"",,,,,,,,0,,,,,WB
,"ADITYA",,,"TAMLUK",SUBRATA MONDOL,Y,0,,0,N,0,,R,"BARSHA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ADITYA ENTERPRISE",,,"JIAGANJ",GOBINDA BISWAS,Y,0,,0,N,0,,R,"LOKENATH ENTERPEISE",,"",,"",,,,,,,,0,,,,,WB
,"AFSONA STORE",,,"DOMKAL",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SAFINA KHATUN",,"",,"",,,,,,,,0,,,,,WB
,"AGARWAL",,,"CHINA BAZAR KOLKATA",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAA ENTERPRISE CHINA BAZAR KOLKATA",,"",,"",,,,,,,,0,,,,,WB
,"AGOMONI TRADERS",,,"RANIGANJ",TANMOY GHOSH,Y,0,,0,N,0,,R,"PRIME CPOIER (ANDAL)",,"",,"",,,,,,,,0,,,,,WB
,"Agrarwal Writing",,,"China Bazar",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"AHAN ENTERPRISE",,,"BAGUIHATI -1",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SAHA AGENCY",,"",,"",,,,,,,,0,,,,,WB
,"AHELI PAPER MART",,,"N.S. ROAD KJS ROAD",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SHRABANI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"AITYJHA.",,,"TARAKESWAR.",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"NEW NANDI ENTERPRISE.",,"",,"",,,,,,,,0,,,,,WB
,"AJANTA",,,"GATE BAZAR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"DUTTA SALES",,"",,"",,,,,,,,0,,,,,WB
,"AJANTA PAPER.",,,"ASANSOL",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"ASHA VARIETY STORES.",,"",,"",,,,,,,,0,,,,,WB
,"AJANTA TRADERS",,,"SHYAM BAZAR",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"A.D. ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"AJIJUL HAQ",,,"BERHAMPUR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SARKAR & MOITRA",,"",,"",,,,,,,,0,,,,,WB
,"AJIT KUMAR PAUL.",,,"CHAPADANGA-BALIPUR.",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"ARUN ENTERPRISE.",,"",,"",,,,,,,,0,,,,,WB
,"AJIT SAHA",,,"RATHBARI",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SHRABANI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"AJOY STORES",,,"BHAWANIPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"NEW BASANT PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"AJS ENTERPRISE",,,"BAGNANHOWRAH",SUBRATA MONDOL,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"AKASH ENTERPRISE",,,"MOGRA",TANMOY GHOSH,Y,0,,0,N,0,,R,"BROTHER'S ASSOCIATED (MOGRA)",,"",,"",,,,,,,,0,,,,,WB
,"AKHARIK",,,"SAMSI",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SANSI PAPER HOUSE / M.M. ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ALAM BHAI",,,"KHIDIRPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"SANGITA TIWARI",,"",,"",,,,,,,,0,,,,,WB
,"ALAM BOOK SYNDICATE",,,"KALIACHAK",GOBINDA BISWAS,Y,0,,0,N,0,,R,"RABI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ALAM STORE",,,"SITARAMPUR",TANMOY GHOSH,Y,0,,0,N,0,,R,"A. ONE DIRTRIBUTOR (NIYAMATPUR)",,"",,"",,,,,,,,0,,,,,WB
,"ALAMIN BOOK STALL",,,"RAGHUNATHGANJ",GOBINDA BISWAS,Y,0,,0,N,0,,R,"M. R. ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ALAPAN",,,"KAIKHALI - BAGUIHATI",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SAHA AGENCY",,"",,"",,,,,,,,0,,,,,WB
,"ALBERT",,,"HINDMOTOR",TANMOY GHOSH,Y,0,,0,N,0,,R,"AMANTRAN (HINDMOTOR)",,"",,"",,,,,,,,0,,,,,WB
,"ALFA BITA GAMA",,,"SALT LAKE",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SAHA AGENCY",,"",,"",,,,,,,,0,,,,,WB
,"ALI STORES",,,"BHAWANIPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"NEW BASANT PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ALOKA STORES",,,"JAIRAMPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"A.A. MALLIK",,"",,"",,,,,,,,0,,,,,
,"ALPONA",,,"KULGACHIA",SUBRATA MONDOL,Y,0,,0,N,0,,R,"",,"",,"",,,,,,,,0,,,,,
,"AMADER DOKAN",,,"(AMTALA - BAKHARHAT)",NIMAI MAITY,Y,0,,0,N,0,,R,"MONDAL ENTERPRISE (SARISHAHAT)",,"",,"",,,,,,,,0,,,,,WB
,"AMAER ENTP.",,,"DOMKAL",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SAFINA KHATUN",,"",,"",,,,,,,,0,,,,,WB
,"AMANTRAN",,,"HOOGHLY",TANMOY GHOSH,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"AMANTRAN (HINDMOTOR)",,,"KONNAGAR",TANMOY GHOSH,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"AMAR PUSPA",,,"GOLKUMAR CHOWK",SUBRATA MONDOL,Y,0,,0,N,0,,R,"GHOSH PAPER",,"",,"",,,,,,,,0,,,,,
,"AMBIKA",,,"LIC MORE",SUBRATA MONDOL,Y,0,,0,N,0,,R,"GHOSH PAPER",,"",,"",,,,,,,,0,,,,,
,"AMBIKA PAPER MART.",,,"ASANSOL",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"ASHA VARIETY STORES.",,"",,"",,,,,,,,0,,,,,WB
,"AMINUL",,,"BERHAMPUR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SARKAR & MOITRA",,"",,"",,,,,,,,0,,,,,WB
,"AMIYA BOOK",,,"CHETLA",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"AMIYA PAPER CORNER",,,"MALLIKPUR (GARIA STATION)",NIMAI MAITY,Y,0,,0,N,0,,R,"CHANDRA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"AMON STORE",,,"KHIDIRPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"SANGITA TIWARI",,"",,"",,,,,,,,0,,,,,WB
,"AMRITI BOOK STALL",,,"GAZOL",GOBINDA BISWAS,Y,0,,0,N,0,,R,"DURGA PAPER AGENCY (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"AMULYA BOOK DEPO",,,"N.S. ROAD KJS ROAD",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SHRABANI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"AMULYA PAPER",,,"(AMTALA - BAKHARHAT)",NIMAI MAITY,Y,0,,0,N,0,,R,"MONDAL ENTERPRISE (SARISHAHAT)",,"",,"",,,,,,,,0,,,,,WB
,"ANAMIKA - S.B. GARAI ROAD",,,"S.B. GORAI ROAD",TANMOY GHOSH,Y,0,,0,N,0,,R,"BANDANA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANAMIKA CHEAP STORES",,,"SALT LAKE",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SAHA AGENCY",,"",,"",,,,,,,,0,,,,,WB
,"ANAMIKA XEROX",,,"SCHOOL ROAD ITAHAR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"DAS & DAS (RAIGANJ)",,"",,"",,,,,,,,0,,,,,WB
,"ANAMUL HOQUE",,,"MATHURAPUR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"RABI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ANAND BOOK STALL - HUTTON ROAD",,,"S.B. GORAI ROAD",TANMOY GHOSH,Y,0,,0,N,0,,R,"BANDANA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANANDAMOYEE",,,"NEW ALIPORE",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ANANTA STORES",,,"ARIADAHA",TANMOY GHOSH,Y,0,,0,N,0,,R,"SOMNATH ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANARUL",,,"GAZOL",GOBINDA BISWAS,Y,0,,0,N,0,,R,"DURGA PAPER AGENCY (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ANIL AGARWAL",,,"KASHIPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"DEY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANIL KAIT",,,"KHIDIRPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"SANGITA TIWARI",,"",,"",,,,,,,,0,,,,,WB
,"ANIMA STORES",,,"CHAMPAHATI TO CANNING",NIMAI MAITY,Y,0,,0,N,0,,R,"SOURAV SUPPLIER (CANNING)",,"",,"",,,,,,,,0,,,,,WB
,"ANINDITA VARIETY STORE",,,"KOLAGHAT",SUBRATA MONDOL,Y,0,,0,N,0,,R,"ROY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANJALI",,,"CHETLA",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ANJALI ENTERPRISE",,,"RAJAPUR MORE",SUBRATA MONDOL,Y,0,,0,N,0,,R,"A.A. MALLIK",,"",,"",,,,,,,,0,,,,,
,"ANJALI PAPER",,,"KANDI",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SARKAR",,"",,"",,,,,,,,0,,,,,WB
,"ANJALI STORES",,,"BELEGHATA",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"P. G. TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"ANJOLI",,,"BELGHARIA",TANMOY GHOSH,Y,0,,0,N,0,,R,"SOMNATH ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANKITA STORES",,,"SHYAM NAGAR",NIMAI MAITY,Y,0,,0,N,0,,R,"SUCCESS",,"",,"",,,,,,,,0,,,,,
,"ANKUR PAPER HOUSE - MOHANPUR",,,"NILGANJ",TANMOY GHOSH,Y,0,,0,N,0,,R,"DEBNATH BROTHERS",,"",,"",,,,,,,,0,,,,,WB
,"ANNAPURNA BOOK DEPO",,,"MATHURAPUR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"RABI ENTERPRISE (MALDA)",,"",,"",,,,,,,,0,,,,,WB
,"ANNAPURNA GRANTHALAY",,,"BAGHAJATIN",NIMAI MAITY,Y,0,,0,N,0,,R,"O.K. TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"Annapurna Library",,,"China Bazar",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANNAPURNA PAPER HOUSE",,,"ARAMBAGH",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAITY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANNAPURNA TRADING CO(BURDWAN)OLD",,,"BURDWAN",TANMOY GHOSH,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"ANNAPURNA TRADING.",,,"BURDWAN",DIPANKAR PODDAR,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"ANNAPURNA VARIETY",,,"KASHIPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"DEY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANNESHA",,,"BERHAMPUR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SARKAR & MOITRA",,"",,"",,,,,,,,0,,,,,WB
,"ANONDOMOYEE PUSTAKALAY",,,"MOGRA",TANMOY GHOSH,Y,0,,0,N,0,,R,"BROTHER'S ASSOCIATED (MOGRA)",,"",,"",,,,,,,,0,,,,,WB
,"ANTU STATIONERIES",,,"BERHAMPUR",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SARKAR & MOITRA",,"",,"",,,,,,,,0,,,,,WB
,"ANU STATIONERIES",,,"SILIGURI",GOBINDA BISWAS,Y,0,,0,N,0,,R,"PARULBALA PEN HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ANUP BOOK STALL",,,"SHYAM NAGAR",NIMAI MAITY,Y,0,,0,N,0,,R,"SUCCESS",,"",,"",,,,,,,,0,,,,,
,"ANUP ENTERPRISE",,,"PANCHLAHOWRAH",SUBRATA MONDOL,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"ANUP STORES",,,"KAIKHALI - BAGUIHATI",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SAHA AGENCY",,"",,"",,,,,,,,0,,,,,WB
,"ANUPAM BOOK STALL",,,"AMLADAHI MARKET",TANMOY GHOSH,Y,0,,0,N,0,,R,"PRATYUSHA CHITTARANJAN",,"",,"",,,,,,,,0,,,,,WB
,"ANUPAM STORES",,,"CHETLA",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ANUPAM VARIETY",,,"KANDI",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SARKAR",,"",,"",,,,,,,,0,,,,,WB
,"ANURADHA STORES",,,"SAMSI",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SANSI PAPER HOUSE / M.M. ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ANURAG",,,"KALYANI",TANMOY GHOSH,Y,0,,0,N,0,,R,"SUMAN & SUMAN (KALYANI)",,"",,"",,,,,,,,0,,,,,WB
,"ANUSKA ENTERPRISE",,,"SARSUNA",NIMAI MAITY,Y,0,,0,N,0,,R,"RUPAM MARKETING",,"",,"",,,,,,,,0,,,,,WB
,"ANUSKA.",,,"ASHOKNAGAR-HABRA.",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"NILL ENTERPRISE.",,"",,"",,,,,,,,0,,,,,WB
,"ANWESAN",,,"BEHALA",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ANWESHA",,,"CHETLA",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"APAN JAN",,,"KOTULPUR",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAITY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"APEX ENTP.",,,"SK PARA",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SAFINA KHATUN",,"",,"",,,,,,,,0,,,,,WB
,"APON STATIONERIES",,,"DOMKAL",GOBINDA BISWAS,Y,0,,0,N,0,,R,"SAFINA KHATUN",,"",,"",,,,,,,,0,,,,,WB
,"APORUPA STORES",,,"BANSBERIA",TANMOY GHOSH,Y,0,,0,N,0,,R,"BROTHER'S ASSOCIATED (MOGRA)",,"",,"",,,,,,,,0,,,,,WB
,"APRAN PAPER",,,"BISHNUPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"MAHABIR TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"ARATI BOOK CENTER",,,"SHYAM NAGAR",NIMAI MAITY,Y,0,,0,N,0,,R,"SUCCESS",,"",,"",,,,,,,,0,,,,,
,"ARATI BOOK STALL",,,"PURBA MIDNAPORE",SUBRATA MONDOL,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"ARATI PAPER & STATIONERIES",,,"NEW ALIPORE",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ARATI STORES",,,"BASANTI - GOSABA",NIMAI MAITY,Y,0,,0,N,0,,R,"SOURAV SUPPLIER (CANNING)",,"",,"",,,,,,,,0,,,,,WB
,"ARCHANA PUSTAKALAY",,,"POLICE LINE",SUBRATA MONDOL,Y,0,,0,N,0,,R,"GHOSH PAPER",,"",,"",,,,,,,,0,,,,,
,"ARGHA BOOK HOUSE",,,"CONTAI",SUBRATA MONDOL,Y,0,,0,N,0,,R,"ARATI BOOK STALL",,"",,"",,,,,,,,0,,,,,
,"ARGHA PAPER",,,"BISHNUPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"MAHABIR TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"ARIDHIN",,,"KALYANI",TANMOY GHOSH,Y,0,,0,N,0,,R,"SUMAN & SUMAN (KALYANI)",,"",,"",,,,,,,,0,,,,,WB
,"ARIJIT",,,"UTTARPARA",TANMOY GHOSH,Y,0,,0,N,0,,R,"AMANTRAN (HINDMOTOR)",,"",,"",,,,,,,,0,,,,,WB
,"ARIJIT VARIETY STORE",,,"BELEGHATA",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"P. G. TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"ARINANDAN",,,"PUINAN",TANMOY GHOSH,Y,0,,0,N,0,,R,"GHOSH ENTERPRISE (PUINAN)",,"",,"",,,,,,,,0,,,,,WB
,"ARINDM CHATERJEE",,,"KOLAGHAT",SUBRATA MONDOL,Y,0,,0,N,0,,R,"ROY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ARJAN ALI",,,"CHETLA",NIMAI MAITY,Y,0,,0,N,0,,R,"GHOSH PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"ARKA STATIONERIES",,,"ARAMBAGH",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAITY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ARNAB TRADERS",,,"BAGUIHATI -1",DIPANKAR PODDAR,Y,0,,0,N,0,,R,"SAHA AGENCY",,"",,"",,,,,,,,0,,,,,WB
,"AROMA SHOP",,,"BHAWANIPUR",NIMAI MAITY,Y,0,,0,N,0,,R,"NEW BASANT PAPER HOUSE",,"",,"",,,,,,,,0,,,,,WB
,"Arora",,,"China Bazar",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAA ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ARPAN XEROX",,,"BHABANI CHOWK",SUBRATA MONDOL,Y,0,,0,N,0,,R,"ARATI BOOK STALL",,"",,"",,,,,,,,0,,,,,
,"ART AND NIKETAN",,,"KAMARPUKUR",TANMOY GHOSH,Y,0,,0,N,0,,R,"MAITY ENTERPRISE",,"",,"",,,,,,,,0,,,,,WB
,"ART GALLERY",,,"KALYANI",TANMOY GHOSH,Y,0,,0,N,0,,R,"SUMAN & SUMAN (KALYANI)",,"",,"",,,,,,,,0,,,,,WB
,"ARTI PAPER HOUSE",,,"CONTAI",SUBRATA MONDOL,Y,0,,0,N,0,,R,"ARATI BOOK STALL",,"",,"",,,,,,,,0,,,,,
,"ARUN DAS",,,"HERIA - KALIGANA",SUBRATA MONDOL,Y,0,,0,N,0,,R,"PAUL ENTERPRISE",,"",,"",,,,,,,,0,,,,,
,"ARUN ENTERPRISE.",,,"JANGIPARA",DIPANKAR PODDAR,Y,0,,0,N,0,,D,"",,"",,"",,,,,,,,0,,,,,WB
,"ARUNA",,,"BISHNUPUR",SUBRATA MONDOL,Y,0,,0,N,0,,R,"MAHABIR TRADERS",,"",,"",,,,,,,,0,,,,,WB
,"ARUP TEA CORNER",,,"HARIT",TANMOY GHOSH,Y,0,,0,N,0,,R,"GHOSH ENTERPRISE (PUINAN)",,"",,"",,,,,,,,0,,,,,WB
