Customer Name,Employee Name,Route Name,State,Visit Day,acedns
SHIB SAYTA & COMPANY (9233173358),ANISH GANGULY,STATION ROAD; BOLPUR,WEST BENGAL,,Y
SHIB SAYTA & COMPANY (9233173358),ANISH GANGULY,HATTALA; BOLPUR,WEST BENGAL,,Y
SHIB SAYTA & COMPANY (9233173358),ANISH GANGULY,NICHUPATY; BOLPUR,WEST BENGAL,,Y
SHIB SAYTA & COMPANY (9233173358),ANISH GANGULY,SREENIKETAN ROAD; BOLPUR,WEST BENGAL,,Y
SHIB SAYTA & COMPANY (9233173358),ANISH GANGULY,KIRNAHAR; BOLPUR,WEST BENGAL,,Y
SHIB SAYTA & COMPANY (9233173358),ANISH GANGULY,ILLAMBAZAR; BOLPUR,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,TATULTALA BAZAR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,STATION BAZAR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,NATUNGANG; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,PAIRAKHANA GOLI; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,VIVEKANANDA COLLAGE MORE; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,TELIPUKUR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,NILPUR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,PARBIRHATA; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,BIRHATA; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,POLICE LINE; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,DEWANDIGI; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,BAJEPRATAPPUR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,NABABHAT; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,GOLAPBAG; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,SARAITIKAR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,LAXMIPUR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,KALNA GATE; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,LOCO BAZAR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,AMBAGAN; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,KHALASI PARA; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,SADHANPUR; BURDWAN,WEST BENGAL,,Y
MANOHAR KHANDELWAL (9474920240),ANISH GANGULY,G.T. ROAD; BURDWAN,WEST BENGAL,,Y
UDAY KUMAR GUHA (8768650999),ANISH GANGULY,MEMARI,WEST BENGAL,,Y
UDAY KUMAR GUHA (8768650999),ANISH GANGULY,GT ROAD; MEMARI,WEST BENGAL,,Y
UDAY KUMAR GUHA (8768650999),ANISH GANGULY,STATION ROAD; MEMARI,WEST BENGAL,,Y
UDAY KUMAR GUHA (8768650999),ANISH GANGULY,JAMALPUR ROAD; MEMARI,WEST BENGAL,,Y
SRI BALAJI ENTERPRISE (8637576426),ANISH GANGULY,ASANSOL,WEST BENGAL,,Y
SRI BALAJI ENTERPRISE (8637576426),ANISH GANGULY,JAMURIA; ASANSOL,WEST BENGAL,,Y
LALCHAND TIKAMCHAND (9434062945),JOYONTO SUTRADHAR,SAINTHIA; BIRBHUM,WEST BENGAL,,Y
LALCHAND TIKAMCHAND (9434062945),JOYONTO SUTRADHAR,MAYURESWAR; BIRBHUM,WEST BENGAL,,Y
LALCHAND TIKAMCHAND (9434062945),JOYONTO SUTRADHAR,KOTASUR; BIRBHUM,WEST BENGAL,,Y
CHHEDILAL SHRINARAYAN (9933344425),NIBASH HAZRA,DUBRAJPUR; BIRBHUM,WEST BENGAL,,Y
CHHEDILAL SHRINARAYAN (9933344425),NIBASH HAZRA,HATTOLA SABJI BAZAR; BIRBHUM,WEST BENGAL,,Y
CHHEDILAL SHRINARAYAN (9933344425),NIBASH HAZRA,RAJNAGAR; BIRBHUM,WEST BENGAL,,Y
CHHEDILAL SHRINARAYAN (9933344425),NIBASH HAZRA,KHAYRASOLE; BIRBHUM,WEST BENGAL,,Y
SOUMALYA ENTERPRISE (9732009989),NIBASH HAZRA,SURI; BIRBHUM,WEST BENGAL,,Y
SOUMALYA ENTERPRISE (9732009989),NIBASH HAZRA,KOCHUJOR; BIRBHUM,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,D B ROAD; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,RAILCOLONY; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,M. N. K. ROAD; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,NISCHINTAPUR; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,DUCKBUNGLOW; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,BANK ROAD; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,MARGRAM; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,BISHNUPUR; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,HATTOLA; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,MAHAJON POTTY; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,BHARSALA; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,MALLARPUR; RAMPURHAT,WEST BENGAL,,Y
RAMDEO GOPIRAM & CO. (9153739127),NIBASH HAZRA,TARAPITH; RAMPURHAT,WEST BENGAL,,Y
SOUMEN ROY (9153204474),NIBASH HAZRA,TALITPUR; SALAR,WEST BENGAL,,Y
SOUMEN ROY (9153204474),NIBASH HAZRA,SALAR,WEST BENGAL,,Y
SOUMEN ROY (9153204474),NIBASH HAZRA,KAKGRAM; SALAR,WEST BENGAL,,Y
SOUMEN ROY (9153204474),NIBASH HAZRA,MOUGRAM; SALAR,WEST BENGAL,,Y
SOUMEN ROY (9153204474),NIBASH HAZRA,SIMULIA; SALAR,WEST BENGAL,,Y
SOUMEN ROY (9153204474),NIBASH HAZRA,KANDRA; SALAR,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MAHESPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,GP COLONY; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,NALAGOLA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,GAZOLE; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,GAZOLE TRAFFIC MORE; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,GAZOLE STAND; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,ALAMPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,NARAYANPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,PANCHPARA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,8 MILE; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MAKHDUMPUR BAZAR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,D C R MARKET; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,OLD MALDA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,NABABGANJ; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MANGALBARI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MAHADIPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,N.S. ROAD; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,PURATULI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,SADAR GHAT; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,BURA BURI MORE; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,B.S. ROAD; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,V.K. PALLY; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,R.K. PALLY; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MAHESMATI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,FULBARI BAZAR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,BASHBARI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,320 MORE; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,RATHBARI BAZAR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,BABLA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,KASIM BAZAR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,AMRITI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,ANANDA MOHANPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MILKY; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,SOVANAGAR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,NIYAMATPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,DHARAMPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,ENAYETPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MANIKCHAK; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MOTHURAPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,KOTWALI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,BUDHIA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,PUKURIYA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MADIA; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,AIHO; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,BULBULI; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,HABIBPUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,GOLA POTTY; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,KENDOPUKUR; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,PAKUAHAT; MALDA,WEST BENGAL,,Y
ARUNA ENTERPRISE (9933344425),NIBASH HAZRA,MODIPUKUR; MALDA,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,KALIACHAK,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,JALALPUR; KALIACHAK,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,SUJAPUR; KALIACHAK,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,GOLAPGANJ; KALIACHAK,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,MOTHABARI; KALIACHAK,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,BAISHNAB NAGAR; KALIACHAK,WEST BENGAL,,Y
RAJ TRADERS (9733156620),NIBASH HAZRA,MATHABARI; KALIACHAK,WEST BENGAL,,Y
SAMBHUNATH DUTTA (9933194746),NIBASH HAZRA,AHMEDPUR; BIRBHUM,WEST BENGAL,,N
SAMBHUNATH DUTTA (9933194746),NIBASH HAZRA,KOPAI; BIRBHUM,WEST BENGAL,,Y
SAMBHUNATH DUTTA (9933194746),NIBASH HAZRA,LUBHPUR; BIRBHUM,WEST BENGAL,,Y
SAMBHUNATH DUTTA (9933194746),NIBASH HAZRA,CHOUHATTA; BIRBHUM,WEST BENGAL,,Y
SAMBHUNATH DUTTA (9933194746),NIBASH HAZRA,KOCHUIGHATA; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,MURARAI; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,RAJGRAM; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,BORKIYARI; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,CHATRA; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,PAIKAR; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,HIYATNAGAR; BIRBHUM,WEST BENGAL,,Y
RAMKRISHNA DUTTA (9434555935),NIBASH HAZRA,MAHESPUR; BIRBHUM,WEST BENGAL,,Y
RAJ STORES (9434348721),NIBASH HAZRA,NALHATI; BIRBHUM,WEST BENGAL,,Y
RAJ STORES (9434348721),NIBASH HAZRA,TEJHATI; BIRBHUM,WEST BENGAL,,Y
SWATI BHANDAR (8340200081),NIBASH HAZRA,MIHIJAM; JHARKHAND,JHARKHAND,,Y
SWATI BHANDAR (8340200081),NIBASH HAZRA,JAMTARA; JHARKHAND,JHARKHAND,,Y
BINOD KUMAR NARESH KUMAR (7001772406),NIBASH HAZRA,SAINTHIA; BIRBHUM,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,JALANGI; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,DHANIRAMPUR; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,KAJIPARA; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,NOUTIYAL; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,NABIPUR; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,SK PARA; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,MOHANGANJ; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,NOADA PARA; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,NARSINGHAPUR; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,DOMKAL; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,SADIKHANS DEARH; MURSHIDABAD,WEST BENGAL,,Y
LOKNATH TRADERS (9735238032),SANJAY BAGCHI,GOPALPUR; MURSHIDABAD,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,BELDANGA; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,GORABAZAR; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,SAWRNAMOYEE; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,KASIMBAZAR; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,KHAGRA; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,INDRAPRASTHA; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,NIMTALA; BERHAMPUR,WEST BENGAL,,Y
MAROTI BROTHERS (8170007790),SANJAY BAGCHI,KANDI; BERHAMPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,AURANGABAD; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,MODNA; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,CHABGHATI; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,SAIDAPUR; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,RAGHUNATHGANJ; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,MIAPUR; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,UMARPUR; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,PIARAPUR; JANGIPUR,WEST BENGAL,,Y
IQBAL FAIZEE (8926438815),SANJAY BAGCHI,ISLAMPUR; JANGIPUR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,TEYA; SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,BHARATPUR; SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,BORUT; SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,KAKGRAM; SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,MOUGRAM; SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,SIMULIA; SALAR,WEST BENGAL,,Y
DWARIKA CHARAN SINHA (9434638644),SANJAY BAGCHI,KANDRA; SALAR,WEST BENGAL,,Y
LOKENATH SAHA (9851894463),SANJAY BAGCHI,FARAKKA,WEST BENGAL,,Y
LOKENATH SAHA (9851894463),SANJAY BAGCHI,P.T.S; FARAKKA,WEST BENGAL,,Y
LOKENATH SAHA (9851894463),SANJAY BAGCHI,DHULIAN; FARAKKA,WEST BENGAL,,Y
LOKENATH SAHA (9851894463),SANJAY BAGCHI,BARRAGE; FARAKKA,WEST BENGAL,,Y
LOKENATH SAHA (9851894463),SANJAY BAGCHI,N.T.P.C. MARKET; FARAKKA,WEST BENGAL,,Y
BIMAN CHANDRA RUDRA (9434315729),SANJAY BAGCHI,JIYAGANJ,WEST BENGAL,,Y
BIMAN CHANDRA RUDRA (9434315729),SANJAY BAGCHI,AZIMGANJ; JIAGANJ,WEST BENGAL,,Y
BIMAN CHANDRA RUDRA (9434315729),SANJAY BAGCHI,BHAGWANGOLA; JIAGANJ,WEST BENGAL,,Y
BIMAN CHANDRA RUDRA (9434315729),SANJAY BAGCHI,LALBAGH; JIAGANJ,WEST BENGAL,,Y
BIMAN CHANDRA RUDRA (9434315729),SANJAY BAGCHI,LALGOLA; JIAGANJ,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,D.B ROAD; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,MOLLAR PUR; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,RAILCOLONY; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,M. N. K. ROAD; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,NISCHINTAPUR; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,DUCKBUNGLOW; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,BANK ROAD; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,MARGRAM; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,BISHNUPUR; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,HATTOLA; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,MAHAJON POTTY; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,BHARSALA; RAMPURHAT,WEST BENGAL,,Y
MAHABIR TRADERS (9609512460),SANJAY BAGCHI,TARAPITH; RAMPURHAT,WEST BENGAL,,Y
DEV SREE TRADING CO.  (9378077850),TSI OF KAUSHIK,BARAKAR,WEST BENGAL,,Y
BISHNU KUMAR AGARWAL (8918544146),TSI OF KAUSHIK,BANKURA,WEST BENGAL,,Y
BISHNU KUMAR AGARWAL (8918544146),TSI OF KAUSHIK,NATUNGANJ; BANKURA,WEST BENGAL,,Y
