DNS Customer Code,Customer Name,Phone no,Route code,Route Name,Emp Code name,acedns,Credit Limit,Credit Days,Current Balance,Black list,TD,Branch code,Cust type,rds tag,Sauda validity period,Address,Landline no,Owner name,Owner phone,Cust class,Weekly closing day,Coverage type,TIN,PAN,District,Minimum stock,Bank name,Bank account number,Email,Visit Day,State
,"New Hello Ritzy (Mobile A/c)",9733115126,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"New Rahaman Enterprise  (Mobile A/c)",0,,"Kandi",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"New Time Center (Mobile A/c)",0,,"Domkol",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"PARENTS MOBILE POINT (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Parul Electric (Mobile A/c)",0,,"Lalbagh",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Paul Telecom (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"PRASANTA (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Punjab Varity Stores (Mobile A/c)",0,,"Jiaganj",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Purna Laxmi Electronics (Mobile A/c)",0,,"Bazarshow",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Raja Enterprise (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Rajlaxmi Mobile Kingdom (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Roy Electronics (Mobile A/c)",0,,"Farakka",Srikanta Raha,Y,0,,0,Y,0,BERHAMPORE,R,"",,"",,"",,,,,,,,0,,,,,
,"Roy Mobile Center (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"S.K Comunication (Mobile A/c)",0,,"Kalna",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"S.K Enterprise (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Sagarika Audio Electronics (Mobile A/c)",9932481036,,"Farakka",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Saha Comunication (Mobile A/c)",0,,"Ranaghat",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Saha Mobile Store (Mobile A/c)",9732615605,,"Dhuliyan",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Saraswati.Com (Mobile A/c)",0,,"kaliaganj",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Sarkar Communication (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Sarkar Vision (Mobile A/c)",0,,"Domkol",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Sattyam Communication (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Shop In (Mobile A/c)",0,,"Kandi",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"SKY LINE INDIA PVT.LTD. (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"SMS Mobile Center (Mobile A/C)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Sri Krishna Xerox (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Success Life (Mobile A/c)",0,,"Lalbagh",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Suparna Mobile Center (Mobile A/c)",0,,"kaliaganj",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"System Edge (Mobile A/c)",9333312251,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Tania & Sonia (Mobile A/c)",0,,"Kandi",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Tappai's Mobile Shop (Mobile A/c)",0,,"kaliaganj",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"The Compustar (Mobile A/C)",9474709535,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Tridip enterprise (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Tulsi Communication (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"U.Turn (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Unique Traders (Mobile A/c)",0,,"Malda",Bijoy Ganai,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"Vibgyor (Mobile A/c)",0,,"Berhampore",Srikanta Raha,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
,"A.K.STEEL FURNITURE",0,,"MURSHIDABAD",BIPLAB KUNDU,Y,0,,0,N,0,BERHAMPORE,R,"",,"",,"",,,,,,,,,,,,,
