DNS Emp Code,Employee Name,Branch,Vertical value,Reporting to,Email,Phone no,Sale access,Designation,HQ,State,Zone,acedns,District
C91879E6-7C79-49EB-B646-A22DF7895FB1,LCL-SALKIA,SLK,,,,,,,,,,Y,
78FC0D27-5D91-48BA-B301-BF9A47EE4597,LKO-ALLAHABAD,ALD,,,,,,,,,,Y,
14009C90-98BF-4D7B-8F4F-CCE7BE640B86,LKO-BACHRAWAN,BRW,,,,,,,,,,Y,
A70FEFAB-F67E-42BA-AB12-468C88650705,LKO-BANTHARA,BTR,,,,,,,,,,Y,
B2C54533-8413-423F-846E-5BB1D5ED4265,LKO-BARABANKI,BBK,,,,,,,,,,Y,
22EB47AF-A24E-45DE-A2CA-DCD371AF7B5E,LKO-BHARWARI,BHR,,,,,,,,,,Y,
36892A03-6137-4711-BC6D-6160D70D5650,LKO-BKT RETAIL OUTLET,BKT,,,,,,,,,,Y,
DC5D6297-1CAC-412D-8231-A0D7D66C8ACB,LKO-DALIGANJ,DLG,,,,,,,,,,Y,
A695ACEC-39C8-4C27-9FEF-2DA7EDD40674,LKO-DARIBA RETAIL OUTLET,DRB,,,,,,,,,,Y,
FAF088DB-9C6A-43F5-9E87-3B79C8211410,LKO-FATEHPUR,FTP,,,,,,,,,,Y,
3002CC1E-610A-405D-BDCF-DA84FA20875D,LKO-GOSAIGANJ,LGS,,,,,,,,,,Y,
E812EC89-DBE9-4CF1-96E9-83A556750C51,LKO-GULAMIPUR RETAIL OUTLET,GLP,,,,,,,,,,Y,
41DDBC8C-5787-4A9A-AE75-3B063A6C08D9,LKO-GULAMKHERA RETAIL OUTLET,GLK,,,,,,,,,,Y,
55B5F92F-20FD-4F98-A080-1516CCCD6CB5,LKO-HAIDERGARH,HDG,,,,,,,,,,Y,
3BB00BF1-98B0-4BEA-B57B-69EEBFBDE0FA,LKO-HAL RETAIL OUTLET,HAL,,,,,,,,,,Y,
BBA6A33B-9E58-4375-880B-553F22C02258,LKO-JAIS,JAS,,,,,,,,,,Y,
D1FA16EE-4E56-44CE-A71A-C98921516502,LKO-JHINJHAK,JHK,,,,,,,,,,Y,
D927E7FB-AF9B-48A7-B728-FEDDBA3E7D32,LKO-JHUSI RETAIL OUTLET,JHU,,,,,,,,,,Y,
D455B4A9-5FCE-4E84-86C5-522E63C754D0,LKO-KANPUR,KNP,,,,,,,,,,Y,
DB984E8B-88F2-426D-8454-D7DA550463F0,LKO-KHAGA,KHG,,,,,,,,,,Y,
FB645D7E-493A-41B1-8CC6-E0AEAED8A13A,LKO-LALGANJ,LLG,,,,,,,,,,Y,
80EBA7EB-F572-458E-97E9-F15CCC72BF33,LKO-LUCKNOW,LKA,,,,,,,,,,Y,
D467DD33-CD3A-46CF-8A9E-051921927C99,LKO-LUCKNOW REGIONAL OFFICE,LKO,,,,,,,,,,Y,
C1F04618-EFFB-49DA-B142-FE7C38E70D00,LKO-MANOURI,MNO,,,,,,,,,,Y,
515779E1-02AB-4D2B-AA36-51DA5D6FAF11,LKO-PHULPUR,PHP,,,,,,,,,,Y,
3901C5B6-8708-4AF5-A4EB-961B3DA0E358,LKO-POWAYAN,PWY,,,,,,,,,,Y,
A06C071B-D070-41EA-91B3-B93CAB55F350,LKO-PRATAPGARH,PGH,,,,,,,,,,Y,
2F059C9E-29A5-4DA7-AD31-B3D88C6C3EFB,LKO-RAEBAREILLY RETAIL OUTLET,RBR,,,,,,,,,,Y,
E9A9B10A-01EA-4468-95EE-617CA71AA3FB,LKO-RAEBARELI,RBL,,,,,,,,,,Y,
6F7C0DFD-F105-4184-8C32-855BCE1A1D9D,LKO-SAIDNAPUR RETAIL OUTLET,SDR,,,,,,,,,,Y,
5E17AAA4-9617-4CB5-9292-F8D3A50E1680,LKO-SALON,SLN,,,,,,,,,,Y,
201BC69F-6F70-4D89-870E-1CF2971F7530,LKO-SEMRA RETAIL OUTLET,SMR,,,,,,,,,,Y,
50953F61-7F26-4DFF-B7E2-5825948E0BA5,LKO-SHAHJAHANPUR,SJP,,,,,,,,,,Y,
B9EAF3CC-EBA0-4BA3-B540-A0B2C3867044,LKO-SIRATHU,STH,,,,,,,,,,Y,
F5570235-A7FC-486F-996F-E5243A944255,LKO-TILHAR,TLH,,,,,,,,,,Y,
264E8A5C-BE53-4F41-8FA5-03AEC6612CEB,NOT APPLICABLE BRANCH,,,,,,,,,,,Y,
E27EC428-8E1C-4647-B566-54FB81474F1F,PTN-BIKRAMGANJ,BKR,,,,,,,,,,Y,
10BC8E07-91A7-485D-A544-41BA46F00549,PTN-BUXER,BXA,,,,,,,,,,Y,
6EC6AB5C-3B70-442F-9933-683769E16095,PTN-BUXER RETAIL OUTLET,BXR,,,,,,,,,,Y,
F5579B7D-E0D4-436B-BF0A-1270C2DE6F1B,PTN-GAYA,GAY,,,,,,,,,,Y,
9B5EBFC5-E284-4F1E-B2F7-F2DB2A9D4F68,PTN-IMAMGANJ,IMG,,,,,,,,,,Y,
76474A50-8BEC-4F40-9D7F-44D8F442DA9F,PTN-PATNA,PTN,,,,,,,,,,Y,
6D9CC3D2-2D77-416C-A58C-2427544581E6,PTN-PATNA GHAT,PTG,,,,,,,,,,Y,
621B9775-3C1F-476E-A969-5EDEFCDF748C,VNS-AHRAURA,AHR,,,,,,,,,,Y,
22027ED9-005E-4505-AADB-E9704517B9B0,VNS-ANPARA,ANP,,,,,,,,,,Y,
AE4C15C6-562C-4C91-A809-885B520E583F,VNS-AZAMGARH,AZM,,,,,,,,,,Y,
94E03E4B-54E9-4099-B870-1D6239C6553A,VNS-BALLIA,BLA,,,,,,,,,,Y,
BC474D35-3812-4998-BE2D-8F88CA6E6437,VNS-CHOPAN RETAIL OUTLET,CHP,,,,,,,,,,Y,
8A57E77B-98E3-4EF3-861D-4FFFC9398DBC,VNS-GHAZIPUR,GHZ,,,,,,,,,,Y,
D08F26FC-8D28-482B-B717-E44C45E9E23F,VNS-JAUNPUR,JNP,,,,,,,,,,Y,
7743CEA8-3E0A-4EB0-88BB-D46FBCEAA9D9,VNS-MAU,MAU,,,,,,,,,,Y,
CEFF7403-59E1-4017-9A6C-127EDB8A37F5,VNS-MUGHALSARAI,MGS,,,,,,,,,,Y,
AE9942E6-6E71-4195-B204-52D81A8955F3,VNS-PHEPHANA,PHN,,,,,,,,,,Y,
58FE643F-2F92-4D6F-876F-EE716FEEE26D,VNS-ROBERTSGANJ,RBT,,,,,,,,,,Y,
E0AA3896-A513-40CD-8CD4-BB0028925DD9,VNS-SAIDPUR,SDP,,,,,,,,,,Y,
A68339B7-1752-4444-A4E4-F249AEAF0343,VNS-SULTANPUR,STP,,,,,,,,,,Y,
FBF97DCD-B596-4C50-81D0-235A686542B2,VNS-VAISPAR RETAIL OUTLET,VSR,,,,,,,,,,Y,
C59A7D7B-E520-449E-8144-71C8428E373E,VNS-VARANASI,VNS,,,,,,,,,,Y,
B776B34A-68B5-4A88-A35B-8F0796B5B8E8,VNS-VARANASI REGIONAL OFFICE,VRO,,,,,,,,,,Y,
A6325718-5444-40C6-A023-0AD521C101FE,VNS-YUSUFPUR,YSF,,,,,,,,,,Y,
69E3D901-E44D-4651-8056-017EF105F1C7,VNS-ZAMANIA,ZMN,,,,,,,,,,Y,
C9E48C39-6A4E-4CAB-AF56-E8807F5D700D,HO-HEAD OFFICE SERVICE DEPT,000,,,,,,,,,,Y,
D4CFC6C4-A8F4-4635-BE6F-6BB4603F1E2C,ZZ,ZZ,,,,,,,,,,Y,
B63A05A1-C758-44A5-8546-C807CDC66C37,HO-HEAD OFFICE ISD,ISD,,,,,,,,,,Y,
